event_id,id,name,match_id,season,competition,team,player,outcome_id,outcome_name
a025e590-8d0c-4c76-bf5b-4a6cbf01d0dd,10,Interception,3749253,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,13,Lost In Play
bf8966f1-ec01-4f93-9b2b-cc35193004a4,10,Interception,15956,2018/2019,La Liga,Real Valladolid,Javier Moyano Lujano,16,Success In Play
c4ecbc25-2e13-4b80-bddd-ca0c5dc379ef,10,Interception,303479,2019/2020,La Liga,Real Sociedad,Andoni Gorosabel Espinosa,13,Lost In Play
c34aebb8-1f9d-497b-ae3a-aef69c93ab12,10,Interception,16149,2018/2019,La Liga,Girona,Pedro Alcalá Guirado,13,Lost In Play
1f0ac237-2d2d-48c1-84af-69ffeb4e2cb0,10,Interception,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Jody Craddock,13,Lost In Play
ec9d66d6-b37f-4840-a0ec-d1bcad654102,10,Interception,303516,2019/2020,La Liga,Celta Vigo,Kevin Vázquez Comesaña,4,Won
a352c61b-0787-4b89-8ceb-9a8e9efd877b,10,Interception,303473,2019/2020,La Liga,Sevilla,Sergio Reguilón Rodríguez,4,Won
c4b8fb3d-bf43-4378-9661-c3db2ce01b9c,10,Interception,3749108,2003/2004,Premier League,Arsenal,Thierry Henry,4,Won
215e87c1-7043-4c5f-bbdf-1340860a3d3f,10,Interception,303664,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,13,Lost In Play
1cc39e8b-702f-48ef-b842-0f3606557967,10,Interception,16317,2018/2019,La Liga,Eibar,Gonzalo Escalante,16,Success In Play
b7f7a2b1-6eba-40b7-91df-c08bf8472611,10,Interception,16205,2018/2019,La Liga,Barcelona,Ousmane Dembélé,13,Lost In Play
b160be1d-1f36-4c1c-803b-84a01576f1f0,10,Interception,3749603,2003/2004,Premier League,Arsenal,Ray Parlour,4,Won
570007bf-a191-4d24-b780-de28cdf87208,10,Interception,16109,2018/2019,La Liga,Celta Vigo,Róbert Mazáň,13,Lost In Play
d2218197-91cf-490a-9408-4d9a32d1caac,10,Interception,3749603,2003/2004,Premier League,Fulham,Carlos Manuel Bocanegra,4,Won
89449fd3-35e6-42fc-887d-d8071037b53b,10,Interception,15978,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti,14,Lost Out
c7744995-1f56-4aa3-bc9e-75f627261275,10,Interception,303615,2019/2020,La Liga,Barcelona,Ivan Rakitić,14,Lost Out
b9a0fa72-f1f3-472d-8ddd-21cf84a831dd,10,Interception,15956,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,4,Won
3d939331-9506-4d64-a4de-2c9221721d1b,10,Interception,303479,2019/2020,La Liga,Barcelona,Frenkie de Jong,14,Lost Out
ad51bd9a-1498-4411-81d0-0b4eade64d1d,10,Interception,16196,2018/2019,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,13,Lost In Play
472e76a1-03f2-436f-98b0-52c8bb9dfe57,10,Interception,3764440,2020/2021,La Liga,Elche,Johan Andrés Mojica Palacio,4,Won
f293dcb6-0476-4b85-8998-116fc9142bfd,10,Interception,3749465,2003/2004,Premier League,Blackburn Rovers,Martin Andresen,16,Success In Play
1bac800e-c7c1-4e78-a5be-66ca52350ded,10,Interception,3773656,2020/2021,La Liga,Atlético Madrid,José María Giménez de Vargas,13,Lost In Play
c17f2e34-f49d-424f-aae9-259557f1a052,10,Interception,16157,2018/2019,La Liga,Valencia,Ferrán Torres García,13,Lost In Play
41fdd921-4453-424b-8707-97655b4acd17,10,Interception,3749278,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,14,Lost Out
6d40044d-2f87-4024-a624-04bb757a2c01,10,Interception,16240,2018/2019,La Liga,Villarreal,Álvaro González Soberón,4,Won
71ac4a13-d504-4e87-8df2-fc34580085e4,10,Interception,3773656,2020/2021,La Liga,Atlético Madrid,Saúl Ñíguez Esclapez,16,Success In Play
f6cf44e6-2848-4ac8-8ded-2ff681e2bd56,10,Interception,303400,2019/2020,La Liga,Valencia,Geoffrey Kondogbia,13,Lost In Play
5b9d1b73-3662-4b55-b760-45ed453a768c,10,Interception,15973,2018/2019,La Liga,Huesca,Samuele Longo,4,Won
c05cefc0-6450-44d7-b513-94acefa83a63,10,Interception,16120,2018/2019,La Liga,Getafe,Mauro Wilney Arambarri Rosa,16,Success In Play
bf3561c0-3c16-41bc-9afe-12d9973bfa79,10,Interception,303666,2019/2020,La Liga,Granada,José Antonio Rodríguez Díaz,16,Success In Play
7c392711-c61b-4e97-8eb0-ea097dd4b824,10,Interception,3773428,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,13,Lost In Play
59d12f46-8f45-478f-af3d-c9641201768e,10,Interception,3773497,2020/2021,La Liga,Real Madrid,Carlos Henrique Casimiro,4,Won
6ec6e5a8-42b4-45e9-b855-76d1188e7dbb,10,Interception,3773466,2020/2021,La Liga,Celta Vigo,Joseph Aidoo,13,Lost In Play
208afd42-dd9f-4787-9218-25ff0ca559d0,10,Interception,303473,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,16,Success In Play
8a500808-37a5-427a-8df8-4dc10e70f1f4,10,Interception,3773586,2020/2021,La Liga,Granada,Dimitri Foulquier,4,Won
c375991a-f87c-4a82-a174-5e12db170408,10,Interception,3773428,2020/2021,La Liga,Cádiz,Jairo Izquierdo González,4,Won
bc92671d-364f-48fd-b38d-bdc7413de318,10,Interception,303680,2019/2020,La Liga,Real Valladolid,Francisco José Olivas Alba,4,Won
77bff165-d467-4322-96c1-2555abf835a8,10,Interception,303652,2019/2020,La Liga,Espanyol,Javier López Rodríguez,14,Lost Out
c94fbe3e-80b9-440a-b469-1fd698f962fe,10,Interception,16131,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,4,Won
326d9d96-d798-4b48-8d94-58d9fc893475,10,Interception,3749631,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,4,Won
5bd59a6c-4daf-4204-b3c1-793bae389744,10,Interception,3773593,2020/2021,La Liga,Villarreal,Mario Gaspar Pérez Martínez,13,Lost In Play
916c2c0d-872e-4277-8af7-b21bf8684e23,10,Interception,303664,2019/2020,La Liga,Barcelona,Clément Lenglet,13,Lost In Play
e15f34eb-2b99-4fa9-8398-5995a3b6474d,10,Interception,16120,2018/2019,La Liga,Getafe,Vitorino Gabriel Pacheco Antunes,4,Won
b9294b43-975a-407f-b154-031509c80e2f,10,Interception,16182,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,16,Success In Play
29cced48-d872-4be3-87e0-69d9e41ada9f,10,Interception,3749631,2003/2004,Premier League,Southampton,Graeme Le Saux,14,Lost Out
e3f8c37a-13c6-410c-b437-0c027b4a75b9,10,Interception,303682,2019/2020,La Liga,Barcelona,Jordi Alba Ramos,4,Won
3596a443-65e9-4a63-9a54-cee968c0dc33,10,Interception,303666,2019/2020,La Liga,Granada,Carlos Neva Tey,14,Lost Out
4e024f16-9ed7-4cb4-999b-e5b5cfe22654,10,Interception,16109,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,4,Won
e70fc57d-99af-4116-b69b-fdab20ed0db7,10,Interception,16149,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,4,Won
962760e7-7656-4987-b5c7-478f9631bdce,10,Interception,3749274,2003/2004,Premier League,Portsmouth,Richard Hughes,13,Lost In Play
1f90d3ba-87ef-4c46-b14f-5b077069dbf0,10,Interception,3773547,2020/2021,La Liga,Osasuna,Iñigo Pérez Soto,4,Won
1eae5bbc-2fc7-46f2-9cd6-2bed8430ad3e,10,Interception,303532,2019/2020,La Liga,Leganés,Rubén Salvador Pérez Del Mármol,13,Lost In Play
0911ff86-6819-4ac1-95a7-62493c05c025,10,Interception,303725,2019/2020,La Liga,Barcelona,Ricard Puig Martí,4,Won
579d96f6-009b-4028-8431-e246b3ad7347,10,Interception,3749246,2003/2004,Premier League,Arsenal,Gaël Clichy,4,Won
09a42c12-6ca8-4d67-aa7b-f5b953b31a6c,10,Interception,303610,2019/2020,La Liga,Barcelona,Ricard Puig Martí,4,Won
724cf8b1-112b-46cb-b4f6-9408ab7def85,10,Interception,16131,2018/2019,La Liga,Eibar,Rubén Peña Jiménez,4,Won
ca5990ac-0029-4903-8381-9e9e9139e0cb,10,Interception,16248,2018/2019,La Liga,Atlético Madrid,Diego Roberto Godín Leal,13,Lost In Play
606f08dc-2c0c-46e4-906d-bc7fabc68e48,10,Interception,3749068,2003/2004,Premier League,Tottenham Hotspur,Anthony Gardner,16,Success In Play
65d87d86-e9a6-4029-baad-542b3e34f0e4,10,Interception,16190,2018/2019,La Liga,Sevilla,Pablo Sarabia García,13,Lost In Play
6e3a1f8a-d1b5-4a2e-a85b-cdef07430a40,10,Interception,16196,2018/2019,La Liga,Real Madrid,Carlos Henrique Casimiro,13,Lost In Play
d98f721d-83aa-4d13-ad54-2e9658ab2a80,10,Interception,303696,2019/2020,La Liga,Barcelona,Luis Alberto Suárez Díaz,16,Success In Play
146c33b8-4276-494e-bd7e-45c4cd8e712a,10,Interception,3773474,2020/2021,La Liga,Real Valladolid,Sergio Guardiola Navarro,16,Success In Play
39e9030f-247f-4516-b6f7-a46558a46d3f,10,Interception,3749448,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,4,Won
343792e6-1ecf-4a86-bd0f-17a4d2f23436,10,Interception,3773695,2020/2021,La Liga,Valencia,Mouctar Diakhaby,4,Won
93cb769d-4c7e-45f3-89d6-dd3a40190f0c,10,Interception,16289,2018/2019,La Liga,Barcelona,Jordi Alba Ramos,4,Won
24adfa8b-3bd6-4023-88d8-0fff03156989,10,Interception,16010,2018/2019,La Liga,Athletic Club,Peru Nolaskoain Esnal,16,Success In Play
2c6a5aba-c8fc-4a79-8ec8-709cd2ed52f4,10,Interception,3764440,2020/2021,La Liga,Barcelona,Samuel Yves Umtiti,4,Won
6d87f5ba-2ce8-4f6f-932b-d3e630cd833d,10,Interception,303652,2019/2020,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,16,Success In Play
bd808651-d946-4716-81ab-fbe61fa9e93f,10,Interception,303548,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,4,Won
6bd96c80-adb9-490c-8652-846468e794b3,10,Interception,3773547,2020/2021,La Liga,Osasuna,Facundo Sebastián Roncaglia,4,Won
a9b8f99f-f2c9-4e6c-854a-57d518888207,10,Interception,303493,2019/2020,La Liga,Athletic Club,Oihan Sancet Tirapu,13,Lost In Play
57dd91ae-7119-4bc2-996c-86b884703723,10,Interception,3773661,2020/2021,La Liga,Getafe,Sofian Chakla,4,Won
09c80f92-c876-41fd-8e37-c70d7419d015,10,Interception,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Paul Butler,14,Lost Out
92f3174c-5be9-47ce-a41d-1e8bd457d337,10,Interception,3749310,2003/2004,Premier League,Southampton,Michael Lennart Svensson,16,Success In Play
9566a284-291b-4ffd-9967-c4a1a7451c78,10,Interception,303516,2019/2020,La Liga,Celta Vigo,Joseph Aidoo,16,Success In Play
3daf65d1-f20f-4342-917e-d67737d3cb9b,10,Interception,16196,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,14,Lost Out
5d061c7e-6717-45ff-a417-c33e324a3788,10,Interception,3749246,2003/2004,Premier League,Manchester United,Ruud van Nistelrooy,16,Success In Play
d4d51779-7b96-408f-bc72-cfaf7627c072,10,Interception,16056,2018/2019,La Liga,Real Betis,Marc Bartra Aregall,4,Won
d6304629-e84c-4913-b636-ee04538bab9f,10,Interception,3749153,2003/2004,Premier League,Middlesbrough,Szilárd Németh,14,Lost Out
d767c924-372b-4e1b-8d06-70d420b278ec,10,Interception,16136,2018/2019,La Liga,Leganés,Allan Romeo Nyom,13,Lost In Play
208c73af-47a1-4b42-967a-b0d12e788e6a,10,Interception,3749117,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,16,Success In Play
1fe01b8d-7eb2-48b5-a644-c14263f961a3,10,Interception,3773474,2020/2021,La Liga,Barcelona,Pedro González López,13,Lost In Play
d2667af5-4eec-480a-8560-fb69aaf777e8,10,Interception,303600,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,4,Won
c59ed1c9-02a0-46ba-81b6-d788af882960,10,Interception,3773387,2020/2021,La Liga,Barcelona,Clément Lenglet,4,Won
109beb5d-9d43-4cad-9484-93e370931807,10,Interception,3773661,2020/2021,La Liga,Barcelona,Frenkie de Jong,13,Lost In Play
50aa4704-3e22-485d-a61b-38309ada0466,10,Interception,303451,2019/2020,La Liga,Mallorca,Daniel José Rodríguez Vázquez,13,Lost In Play
55bc7f94-9cb2-438a-a565-8732eafceb81,10,Interception,16215,2018/2019,La Liga,Barcelona,Ivan Rakitić,16,Success In Play
9e545185-1176-4e03-9fa1-070679f75c84,10,Interception,303652,2019/2020,La Liga,Espanyol,David López Silva,16,Success In Play
dc43b3d3-3c7f-4b00-800f-b184fd318efa,10,Interception,16196,2018/2019,La Liga,Real Madrid,Sergio Ramos García,13,Lost In Play
7e104e9d-43b4-442a-9ba8-458a3c665f5a,10,Interception,303680,2019/2020,La Liga,Real Valladolid,Pablo Hervías Ruiz,4,Won
38e89c06-d0d4-4074-b40c-4b0f06e857d2,10,Interception,303652,2019/2020,La Liga,Espanyol,Javier López Rodríguez,13,Lost In Play
989faf8c-1af9-4b13-97cd-72da0ec3f98f,10,Interception,3773415,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,13,Lost In Play
349c05c9-e73f-4a9e-bc1a-8e2fe5589d5f,10,Interception,3749276,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,4,Won
5bca89c6-cfbe-457b-9eaf-3382f0eacaad,10,Interception,3749274,2003/2004,Premier League,Arsenal,Ray Parlour,4,Won
816dcde2-43bf-4ff1-833b-35d49727e5d5,10,Interception,303516,2019/2020,La Liga,Celta Vigo,Jacobo González Rodrigañez,4,Won
2a2e866e-44a6-4d64-94d2-918d6a350f92,10,Interception,3773597,2020/2021,La Liga,Real Sociedad,Martín Zubimendi Ibáñez,13,Lost In Play
c7357396-dde5-493c-964e-de181ef67c5f,10,Interception,303725,2019/2020,La Liga,Villarreal,André-Frank Zambo Anguissa,4,Won
2d110a98-88ee-4332-9757-e4bb8e503f4e,10,Interception,303504,2019/2020,La Liga,Levante UD,Jorge Miramón Santagertrudis,4,Won
b54015fe-7f62-4371-bb6c-022b2e542c8b,10,Interception,3773695,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,4,Won
49efe315-54a3-4019-a6d6-b842b1b268b9,10,Interception,3764440,2020/2021,La Liga,Elche,Omenuke Mfulu,16,Success In Play
533d2e37-f3dd-4719-933f-63ecc3c7a9d6,10,Interception,3749133,2003/2004,Premier League,Arsenal,Pascal Cygan,13,Lost In Play
e083413f-0749-40fb-95ee-2c1def740616,10,Interception,3749153,2003/2004,Premier League,Middlesbrough,Ugo Ehiogu,16,Success In Play
79c750f5-ae29-49a1-863a-b40c12ac7b07,10,Interception,16289,2018/2019,La Liga,Levante UD,Roberto Suárez Pier,14,Lost Out
f54cdc39-b472-445b-b773-d2d1f96d5b00,10,Interception,15978,2018/2019,La Liga,Real Sociedad,Joseba Zaldúa Bengoetxea,14,Lost Out
d6123c2f-b6b5-4246-828d-25ca81827321,10,Interception,3773377,2020/2021,La Liga,Barcelona,Óscar Mingueza García,4,Won
1c555283-adfa-4be9-b926-827793632b2a,10,Interception,16190,2018/2019,La Liga,Sevilla,Éver Maximiliano David Banega,4,Won
1652b3bf-ee36-484c-b2c0-a19ad9684e7d,10,Interception,3773571,2020/2021,La Liga,Barcelona,Clément Lenglet,16,Success In Play
3316b7cd-0ee7-4d33-8a8f-09beabfb9d0d,10,Interception,16149,2018/2019,La Liga,Barcelona,Gerard Piqué Bernabéu,4,Won
eb95e53b-99b3-4d11-aa64-7e0087826c6d,10,Interception,3773631,2020/2021,La Liga,Barcelona,Óscar Mingueza García,4,Won
6435276c-9a79-448c-9056-563d8ac76e98,10,Interception,3749346,2003/2004,Premier League,Leeds United,Lamine Sakho,14,Lost Out
c03d299c-c149-45ff-adcc-3a56371bf55f,10,Interception,15946,2018/2019,La Liga,Deportivo Alavés,Mubarak Wakaso,16,Success In Play
a291b5a3-73f4-4a6e-8e62-40cd16498499,10,Interception,303377,2019/2020,La Liga,Getafe,Nemanja Maksimović,4,Won
b9c3696e-7e2a-4f2d-a996-c2e1886f3123,10,Interception,16215,2018/2019,La Liga,Real Betis,Giovani Lo Celso,4,Won
79e98f89-9e6a-42e5-909a-3554c1b6f0d8,10,Interception,3773428,2020/2021,La Liga,Cádiz,Marcos Mauro López Gutiérrez,16,Success In Play
7a47b28b-5b52-4d0d-97ec-9057f94cc6c2,10,Interception,3773586,2020/2021,La Liga,Granada,Víctor David Díaz Miguel,4,Won
b88ef3e0-00cd-408b-b8e4-34af7add71e4,10,Interception,3749346,2003/2004,Premier League,Arsenal,Ashley Cole,14,Lost Out
b04caee8-f4d3-4131-b4ba-3cac0ed6b396,10,Interception,3749310,2003/2004,Premier League,Arsenal,Ray Parlour,4,Won
ca0556a7-6259-49d7-9cea-ea88824d620c,10,Interception,16149,2018/2019,La Liga,Girona,Aleix García Serrano,4,Won
38364970-d0f3-464e-90d0-ec00cab28712,10,Interception,303517,2019/2020,La Liga,Barcelona,Carles Pérez Sayol,4,Won
c3bb68bb-db9e-4104-a230-5f4ecd81ce4c,10,Interception,303731,2019/2020,La Liga,Eibar,Esteban Rodrigo Burgos,14,Lost Out
9d6bfed1-3ee1-416d-8452-cb1fd514148a,10,Interception,3749360,2003/2004,Premier League,Arsenal,Ashley Cole,16,Success In Play
67f2d7f7-db63-4e95-b513-4a3e54a82e47,10,Interception,16306,2018/2019,La Liga,Barcelona,Samuel Yves Umtiti,16,Success In Play
70cbd81b-bb1d-4e60-bb40-5f0e1e753e3a,10,Interception,303731,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,16,Success In Play
cbe99b3f-1f0e-4d67-a16a-6774d408966d,10,Interception,303470,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,4,Won
28bef0d4-5f46-456b-a05b-338d8b5e3663,10,Interception,303473,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,13,Lost In Play
bad839b5-58b8-4652-b7f1-eb70b918a15d,10,Interception,3773672,2020/2021,La Liga,Sevilla,Joan Jordán Moreno,4,Won
992499dd-c5e3-4941-9266-a6d8fe260df6,10,Interception,303430,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,16,Success In Play
5313e6f9-7db5-4ae4-bf2d-acc58f337cd9,10,Interception,303451,2019/2020,La Liga,Barcelona,Clément Lenglet,4,Won
aeff1daa-c632-4fd2-abf7-c840b233d5f6,10,Interception,3749403,2003/2004,Premier League,Bolton Wanderers,Simon Charlton,13,Lost In Play
d8caaf00-d9b6-463e-9535-c89382b49cd8,10,Interception,16317,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,4,Won
53df3e94-ac32-4f3e-9101-849500d22199,10,Interception,16231,2018/2019,La Liga,Barcelona,Ivan Rakitić,4,Won
5cdfa823-e4a3-480c-aa9d-29ee18c19068,10,Interception,3749276,2003/2004,Premier League,Arsenal,Dennis Bergkamp,13,Lost In Play
50233209-a358-4f61-8b05-7f3af7ee2022,10,Interception,3749117,2003/2004,Premier League,Everton,Alan Stubbs,4,Won
337dee86-b04f-4560-be73-404762d46d1a,10,Interception,3773586,2020/2021,La Liga,Granada,Nehuén Pérez,13,Lost In Play
99a55bec-b138-4245-b9c6-858fdcc126c4,10,Interception,303731,2019/2020,La Liga,Eibar,Álvaro Tejero Sacristán,13,Lost In Play
3a1fc84f-ed77-4608-9e25-a49b0b109733,10,Interception,303725,2019/2020,La Liga,Villarreal,Raúl Albiol i Tortajada,4,Won
973187c9-fe86-4b24-98c6-f38b47264b42,10,Interception,16079,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,13,Lost In Play
2b157550-3089-4c0e-ad44-8bce9d240888,10,Interception,3773547,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,4,Won
816afcd6-75ce-4739-a771-45da088728e9,10,Interception,16149,2018/2019,La Liga,Barcelona,Clément Lenglet,13,Lost In Play
29c91c0a-f961-46fe-9b37-aea76d4f1d97,10,Interception,3764661,2020/2021,La Liga,Barcelona,Antoine Griezmann,4,Won
81be105a-be10-4cb2-8a15-2f2f04242942,10,Interception,303473,2019/2020,La Liga,Sevilla,Éver Maximiliano David Banega,4,Won
f6ee7888-86fb-4864-8785-34e143c50527,10,Interception,3773586,2020/2021,La Liga,Granada,Nehuén Pérez,4,Won
76d1ef32-fddb-47e9-b3fb-6a0011446ce3,10,Interception,3773631,2020/2021,La Liga,Real Betis,Víctor Ruíz Torre,4,Won
32d79bce-d32a-477e-b5a6-ac243e700dc4,10,Interception,16306,2018/2019,La Liga,Getafe,Damián Nicolás Suárez Suárez,16,Success In Play
f31f915c-5daf-4be3-8976-8c462bc8d83b,10,Interception,303731,2019/2020,La Liga,Eibar,Álvaro Tejero Sacristán,16,Success In Play
f5b7773b-84aa-44e6-86fb-41e13b92b04a,10,Interception,303725,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,4,Won
e8ce0be5-b2dd-4f7d-bc18-33fd26282464,10,Interception,3773656,2020/2021,La Liga,Atlético Madrid,Mario Hermoso Canseco,13,Lost In Play
9a846270-65e4-4144-91a0-dfd21988bd1c,10,Interception,3773665,2020/2021,La Liga,Osasuna,Ignacio Vidal Miralles,13,Lost In Play
6cfa7e50-ec2c-4e2f-9e82-9e158526a76a,10,Interception,3773597,2020/2021,La Liga,Real Sociedad,Martín Merquelanz Castellanos,16,Success In Play
06450503-227b-48f4-921b-97fd5f9d19e8,10,Interception,3773695,2020/2021,La Liga,Valencia,Carlos Soler Barragán,4,Won
a3b3af7b-9232-413e-9a9c-3e1ef6f139a0,10,Interception,3773474,2020/2021,La Liga,Real Valladolid,Lucas René Olaza Catrofe,13,Lost In Play
43fced68-5abc-497c-adcc-aaa4cfc95f8d,10,Interception,16190,2018/2019,La Liga,Sevilla,Sergi Gómez Solà,13,Lost In Play
86656fd1-cb49-42ac-87f4-6059e7637f1b,10,Interception,303682,2019/2020,La Liga,Barcelona,Clément Lenglet,16,Success In Play
c5f9c8c2-aa0b-4d60-b90f-028c5e380624,10,Interception,3749631,2003/2004,Premier League,Arsenal,Ashley Cole,16,Success In Play
f58f497d-ac51-48eb-ad12-f03a6b9b5d18,10,Interception,3749522,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,16,Success In Play
dc890f64-f46b-4b80-868d-9cdc7463b335,10,Interception,3764661,2020/2021,La Liga,Athletic Club,Alejandro Berenguer Remiro,4,Won
68f5d0b4-9ab9-4cf2-b331-52861ca393cd,10,Interception,16215,2018/2019,La Liga,Barcelona,Ivan Rakitić,16,Success In Play
0ccdc83d-e16c-4fb2-af46-590a05aa0dec,10,Interception,16023,2018/2019,La Liga,Valencia,Geoffrey Kondogbia,13,Lost In Play
89f67e17-09c4-49fb-80e3-d7bf08bba1a3,10,Interception,3749493,2003/2004,Premier League,Arsenal,Thierry Henry,4,Won
1e9172c1-bce6-4df9-bb66-f50588b6a2e9,10,Interception,3773689,2020/2021,La Liga,Barcelona,Antoine Griezmann,4,Won
8b45ed2d-0bce-4267-8d56-566e941289ae,10,Interception,3773369,2020/2021,La Liga,Barcelona,Óscar Mingueza García,14,Lost Out
b0a14e87-9973-4793-959b-cbb0a5f35e41,10,Interception,3773526,2020/2021,La Liga,Deportivo Alavés,Martín Aguirregabiria Padilla,4,Won
d59636a0-e853-41b4-9746-6a1aeca69508,10,Interception,3773593,2020/2021,La Liga,Barcelona,Miralem Pjanić,4,Won
2f574cee-544b-4a31-9a3b-e7bd53ccec4d,10,Interception,3749454,2003/2004,Premier League,Manchester City,Trevor Sinclair,16,Success In Play
a1720c6b-181c-48b3-8c7c-ed99488d8158,10,Interception,3773631,2020/2021,La Liga,Real Betis,Paul Edgar Akouokou,4,Won
cda313c3-6365-4e0f-bccf-40a661a48795,10,Interception,303666,2019/2020,La Liga,Barcelona,Nélson Cabral Semedo,16,Success In Play
ab366d3e-d8b8-49d2-b5e7-cf3fab66ec85,10,Interception,3773665,2020/2021,La Liga,Osasuna,Manuel Sánchez De La Peña,13,Lost In Play
8c1333d3-2298-4d7b-bdbc-e58ae9cea42f,10,Interception,303516,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,4,Won
d2d4bf2e-ebd4-43a7-aa1e-6d3998260b87,10,Interception,3773597,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,16,Success In Play
758aaf7f-c87f-4202-b3a0-93659b199c68,10,Interception,303487,2019/2020,La Liga,Barcelona,Frenkie de Jong,13,Lost In Play
2c25c03d-94d1-41df-8f78-fb7527de9e0d,10,Interception,3749431,2003/2004,Premier League,Arsenal,Ashley Cole,4,Won
597c35e5-2b66-4de1-978e-0501e987f42e,10,Interception,303725,2019/2020,La Liga,Villarreal,Samuel Chimerenka Chukwueze,13,Lost In Play
d1607dc7-69f7-40f1-bc4e-32610b3971b1,10,Interception,303700,2019/2020,La Liga,Eibar,Papa Kouly Diop,16,Success In Play
4feb34b3-2b54-4ebb-b5d4-99c0942fbabb,10,Interception,3773403,2020/2021,La Liga,Athletic Club,Ander Capa Rodríguez,4,Won
aaf2fd7e-47f3-402b-b31f-d71a054ac104,10,Interception,16056,2018/2019,La Liga,Barcelona,Sergi Roberto Carnicer,16,Success In Play
4f2c1740-deff-4177-9eef-09bce433af71,10,Interception,16109,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,13,Lost In Play
a8f25d2c-c785-417d-97d2-528582847f23,10,Interception,3749233,2003/2004,Premier League,Arsenal,Dennis Bergkamp,16,Success In Play
3b869295-860c-423e-99f5-33ea00aa67a3,10,Interception,3773565,2020/2021,La Liga,Barcelona,Óscar Mingueza García,4,Won
9e9ce26c-bada-4a24-81d8-c72f9f92d896,10,Interception,3749153,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,16,Success In Play
f74c32ca-5712-4098-9469-999da064ae00,10,Interception,303731,2019/2020,La Liga,Eibar,José Ángel Valdés Díaz,4,Won
468e8fcb-2930-494a-a813-83edb052fed2,10,Interception,3749246,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,14,Lost Out
6f1aa9f1-b654-499f-9428-b4b96847ccb5,10,Interception,303516,2019/2020,La Liga,Celta Vigo,Filip Bradarić,4,Won
6050d25c-4b12-40df-a3f4-6f67509e2a9b,10,Interception,3773597,2020/2021,La Liga,Barcelona,Frenkie de Jong,4,Won
a5530761-2c9a-45ae-8196-a0dc83e51702,10,Interception,3749448,2003/2004,Premier League,Arsenal,Patrick Vieira,4,Won
70d0d22f-85c3-4800-8061-624164cf6dc3,10,Interception,3773625,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,16,Success In Play
987090d4-191f-402b-9a3a-39bd969b36b9,10,Interception,3749257,2003/2004,Premier League,Arsenal,Eduardo César Daude Gaspar,13,Lost In Play
684c4e58-4eab-4fa8-9a33-52c8e0ac44bd,10,Interception,16010,2018/2019,La Liga,Athletic Club,Óscar de Marcos Arana,4,Won
f9eea792-cbfd-4ed6-9b6c-48e5cb278f7a,10,Interception,3773477,2020/2021,La Liga,Real Betis,Víctor Ruíz Torre,16,Success In Play
d03895ef-1716-48b0-bf16-33bb2022fab8,10,Interception,3773428,2020/2021,La Liga,Cádiz,Yann Bodiger,13,Lost In Play
ec0bf6ef-d156-40ea-baa4-2dd6d9139714,10,Interception,3749465,2003/2004,Premier League,Arsenal,Laureano Bisan-Etame Mayer,13,Lost In Play
