event_id,id,name,match_id,season,competition,team,player,offensive,foul_id,foul_name,advantage,penalty,card_id,card_name
75611a49-a95e-4dba-bd39-b2036d6502c7,22,Foul Committed,3749462,2003/2004,Premier League,Arsenal,Thierry Henry,False,,,False,False,,
a5a3b615-84d5-4e2c-9c74-78103a80f083,22,Foul Committed,3773585,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia,False,,,False,False,,
46dfea7e-f418-486b-8441-169b077dea9a,22,Foul Committed,16131,2018/2019,La Liga,Eibar,Pablo Ezequiel De Blasis,False,,,False,False,,
9e70bc8d-faed-4bb3-8068-a47404ad49c8,22,Foul Committed,16231,2018/2019,La Liga,Espanyol,Víctor Sánchez Mata,False,,,False,False,,
9eb2d8f8-b492-40ac-be55-85517b233268,22,Foul Committed,16265,2018/2019,La Liga,Real Sociedad,Luca Sangalli Fuentes,False,,,False,False,,
6a49f64c-94c8-4f49-89ee-fad2f120efd1,22,Foul Committed,3749522,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
13e4ebd2-1479-411f-a6a1-1f5dee79dadc,22,Foul Committed,303664,2019/2020,La Liga,Real Sociedad,Mikel Merino Zazón,False,,,False,False,,
30aee097-2d39-4000-8893-64132582984e,22,Foul Committed,3749462,2003/2004,Premier League,Birmingham City,Matthew Upson,False,,,False,False,,
36e93a12-9e9e-42cc-95a7-d0c53004c9f1,22,Foul Committed,303504,2019/2020,La Liga,Levante UD,Gonzalo Julián Melero Manzanares,False,,,False,False,,
5ec40179-7377-48c2-b977-dacc9f08bd3c,22,Foul Committed,16275,2018/2019,La Liga,Deportivo Alavés,Tomás Pina Isla,False,,,False,False,7,Yellow Card
007a1667-a04e-494d-90ca-4593366603e2,22,Foul Committed,15986,2018/2019,La Liga,Girona,Marc Muniesa Martínez,False,,,False,False,,
36405a0d-b35f-42c9-88c0-95d7e7e984ea,22,Foul Committed,303596,2019/2020,La Liga,Real Madrid,Gareth Frank Bale,False,,,False,False,,
f7c89b53-ad77-49be-9829-1478c80e45a6,22,Foul Committed,3749465,2003/2004,Premier League,Blackburn Rovers,Tugay Kerimoğlu,False,,,False,False,,
ca0d3222-4498-446f-9006-ff2f81c617a5,22,Foul Committed,303479,2019/2020,La Liga,Real Sociedad,Ander Guevara Lajo,False,,,False,False,,
1bf6bc53-5cd4-49de-9bc7-d65eef926001,22,Foul Committed,3773660,2020/2021,La Liga,Levante UD,Nikola Vukčević,False,,,False,False,,
57398cba-de0f-4ec0-b005-e0e09be10dae,22,Foul Committed,303731,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
187df6fa-a585-4f19-b247-0eaeba430c22,22,Foul Committed,3773372,2020/2021,La Liga,Barcelona,Pedro González López,False,,,False,False,,
c215d922-2fd7-4adf-a238-f9df3fe1a85f,22,Foul Committed,16086,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,False,,,False,False,,
a34f6a3f-af47-4832-bed9-f1108a28f560,22,Foul Committed,303517,2019/2020,La Liga,Barcelona,Antoine Griezmann,False,,,True,False,,
b15b098c-c601-4cc3-a288-4067b1cbbdaf,22,Foul Committed,16120,2018/2019,La Liga,Getafe,Mauro Wilney Arambarri Rosa,False,,,False,False,,
6d89c3fe-16c7-4381-9ead-001c73216765,22,Foul Committed,303532,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
bd008ffd-09f0-4631-a0b1-517201aadae5,22,Foul Committed,303731,2019/2020,La Liga,Eibar,Papa Kouly Diop,False,,,False,False,,
3c7b2475-177c-444d-ba43-c01929a5e6f6,22,Foul Committed,303610,2019/2020,La Liga,Barcelona,Sergi Roberto Carnicer,False,,,False,False,,
31b2a056-be71-49bc-bef3-f6b8f724a49b,22,Foul Committed,16056,2018/2019,La Liga,Barcelona,Clément Lenglet,False,,,False,False,,
58f1400c-309a-4c1c-ad7b-491ac4f91f18,22,Foul Committed,3749108,2003/2004,Premier League,Aston Villa,Gareth Barry,False,,,False,False,,
43ed2354-365e-4930-8061-ed5e90f856d6,22,Foul Committed,3749133,2003/2004,Premier League,Arsenal,Patrick Vieira,False,,,False,False,,
4f129c8d-4aed-4999-9082-74e8625d1cdd,22,Foul Committed,3773523,2020/2021,La Liga,Real Sociedad,Andoni Gorosabel Espinosa,False,,,False,False,,
0c54bce0-629d-4bc0-a953-b96fc4ca2c1e,22,Foul Committed,3773565,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,,
2fb32c77-89e8-4b6b-9391-223a9f3fe845,22,Foul Committed,3749052,2003/2004,Premier League,Wolverhampton Wanderers,Alex Rae,False,,,False,False,,
e9b992d9-fc9e-4d8f-bca2-bb3f91fc9f41,22,Foul Committed,3773377,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,True,,,False,False,,
fd8e01d5-6819-41ee-9480-b8881a8c79df,22,Foul Committed,16265,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,True,,,False,False,,
6859bb67-8b97-453c-8c39-9fce4f8d4582,22,Foul Committed,303610,2019/2020,La Liga,Granada,Darwin Daniel Machís Marcano,False,,,False,False,,
44816254-f9ac-4018-bd62-1a45ed33c788,22,Foul Committed,3773585,2020/2021,La Liga,Real Madrid,Carlos Henrique Casimiro,False,,,True,False,7,Yellow Card
422e65f5-2e16-4c21-949d-1b94364c4958,22,Foul Committed,15946,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,False,,,False,False,,
21058a98-7cb6-49e0-ab24-35c724e642f2,22,Foul Committed,3749431,2003/2004,Premier League,Arsenal,Gilberto Aparecido da Silva,False,,,False,False,,
f9efba1b-157b-42bc-83b2-9ce285a3cc21,22,Foul Committed,16079,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
86d28d2c-9cf5-4223-9057-73f3229d0020,22,Foul Committed,303473,2019/2020,La Liga,Barcelona,Frenkie de Jong,False,,,False,False,,
68d902e9-08c3-4aa5-9bea-a5c6283cb90c,22,Foul Committed,16231,2018/2019,La Liga,Espanyol,Sergio García De La Fuente,False,,,False,False,,
e5d1162f-622d-42cc-a708-7a8a68cc7cae,22,Foul Committed,303696,2019/2020,La Liga,Atlético Madrid,Diego da Silva Costa,False,,,True,False,7,Yellow Card
dc4e4b45-7de2-4e14-88af-b1679f8e7f04,22,Foul Committed,3773466,2020/2021,La Liga,Barcelona,Lionel Andrés Messi Cuccittini,False,,,False,False,,
12927891-698c-44d3-8012-4ab76833fb69,22,Foul Committed,16131,2018/2019,La Liga,Eibar,Papa Kouly Diop,False,,,True,False,,
8d329674-496f-4a61-8b69-bc758814897c,22,Foul Committed,3749590,2003/2004,Premier League,Leicester City,Ben Thatcher,False,,,True,False,,
952a3816-0f52-43ae-a570-10ffa9f784da,22,Foul Committed,3749528,2003/2004,Premier League,Newcastle United,Laurent Robert,False,,,False,False,,
b5234a37-354a-4f37-a7b1-c9fb54531dd5,22,Foul Committed,303493,2019/2020,La Liga,Athletic Club,Unai López Cabrera,False,,,False,False,,
c5a6354e-4aab-4659-a2d9-984c20afaaba,22,Foul Committed,15946,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,,
72d3e8c2-6da4-4467-9a93-c30f9e0a80b6,22,Foul Committed,16029,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,True,False,,
baa53be4-0f01-4d00-b3a8-cbdbc6b46618,22,Foul Committed,3749360,2003/2004,Premier League,Blackburn Rovers,Vratislav Greško,False,,,False,False,7,Yellow Card
77c346c2-ac1a-45d8-9dd8-7bd589e6dbb4,22,Foul Committed,3749590,2003/2004,Premier League,Leicester City,Ben Thatcher,False,,,False,False,,
1fc8b166-db72-4ed8-af55-020cf41557b5,22,Foul Committed,15956,2018/2019,La Liga,Real Valladolid,Anuar Mohamed Tuhami,False,,,False,False,,
819a2662-42a2-433c-a68c-18f8d021d555,22,Foul Committed,3749358,2003/2004,Premier League,Middlesbrough,Malcolm Christie,False,,,False,False,,
a2b6e72a-7b8d-4b1d-ac75-bd471ae716ba,22,Foul Committed,3749552,2003/2004,Premier League,Arsenal,Thierry Henry,True,,,False,False,,
2cbe206e-37fc-4f25-9f36-9e7d5dc51b59,22,Foul Committed,16056,2018/2019,La Liga,Real Betis,Marc Bartra Aregall,False,,,False,False,,
36076a6e-917e-49c7-96df-04be6d9cb6d7,22,Foul Committed,16306,2018/2019,La Liga,Getafe,Mauro Wilney Arambarri Rosa,False,,,False,False,,
8540255d-d4d4-43df-9e88-f60071146897,22,Foul Committed,16182,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,False,,,False,False,,
5055a2c4-6bae-4f62-b596-48512e094c50,22,Foul Committed,16086,2018/2019,La Liga,Espanyol,Víctor Sánchez Mata,False,,,True,False,,
c139fef9-8bec-4f6a-85e2-d2cb6c09ca53,22,Foul Committed,3773466,2020/2021,La Liga,Celta Vigo,Jeison Fabián Murillo Cerón,False,,,False,False,,
033c0844-c8bd-4f8f-bf0d-b6cbf5132bc8,22,Foul Committed,3773587,2020/2021,La Liga,Getafe,Allan Romeo Nyom,False,,,False,False,7,Yellow Card
1ba3c380-da9d-426b-bc43-8698d0f39d99,22,Foul Committed,303451,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,False,,,True,False,,
fd9068cb-757a-4cf1-9f40-ec8345489aa7,22,Foul Committed,303430,2019/2020,La Liga,Villarreal,Javier Ontiveros Parra,False,,,False,False,,
13958509-0f75-407d-b120-d075e55f5db4,22,Foul Committed,3749233,2003/2004,Premier League,Manchester City,Paul Bosvelt,False,,,False,False,,
