event_id,id,name,match_id,season,competition,team,player,subbed_name,outcome_id,outcome_name
b1dc306d-a48e-49f5-b3a4-b9918b28d14b,19,Substitution,3773369,2020/2021,La Liga,Barcelona,Sergino Dest,Francisco António Machado Mota de Castro Trincão,103,Tactical
22891450-3510-407a-aecc-065dbb7e5051,19,Substitution,3773428,2020/2021,La Liga,Cádiz,Jairo Izquierdo González,Iván Alejo Peralta,103,Tactical
0c55fef7-093b-4e24-b499-0bfeb774e4df,19,Substitution,3749153,2003/2004,Premier League,Middlesbrough,Dorival Guidoni Júnior,Oswaldo Giroldo Júnior,103,Tactical
de7ec55b-2664-4d25-bd02-62c37831bdaf,19,Substitution,3773526,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Samuel Yves Umtiti,103,Tactical
6a5035de-bbe1-4200-b2a8-cbe6ef6526d2,19,Substitution,3773593,2020/2021,La Liga,Villarreal,Samuel Chimerenka Chukwueze,Takefusa Kubo,103,Tactical
428af143-c386-40f9-a86f-3e1add8ef4e7,19,Substitution,15973,2018/2019,La Liga,Barcelona,Ivan Rakitić,Arturo Erasmo Vidal Pardo,103,Tactical
f357ae86-b332-4cb5-98e5-3e8373a0a544,19,Substitution,3773497,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,Moriba Kourouma Kourouma,103,Tactical
dc354670-1c41-441e-ab45-59b7eb4345d8,19,Substitution,3749153,2003/2004,Premier League,Middlesbrough,Joseph-Desiré Job,Massimo Maccarone,103,Tactical
084347be-29a2-47ff-bb51-38dd6319e538,19,Substitution,16231,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Malcom Filipe Silva de Oliveira,103,Tactical
a7bfe4b7-3e80-4582-8492-939225ccf7b2,19,Substitution,3773526,2020/2021,La Liga,Deportivo Alavés,Iñigo Córdoba Kerejeta,Luis Jesús Rioja González,103,Tactical
7c045a30-ff48-4c6b-aae6-030a905e394d,19,Substitution,3749253,2003/2004,Premier League,Liverpool,Salif Alassane Diao,John Welsh,103,Tactical
4ea0e4df-823a-479c-bef7-be87b238c247,19,Substitution,3773497,2020/2021,La Liga,Real Madrid,Karim Benzema,Mariano Díaz Mejía,103,Tactical
1676facb-f6aa-4ca0-a38c-a6d2763e35c2,19,Substitution,16231,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,Sergi Roberto Carnicer,103,Tactical
f27b8331-8a74-49a4-a780-0b66e58e2282,19,Substitution,15973,2018/2019,La Liga,Huesca,Juan Camilo Hernández Suárez,Luis Ezequiel Ávila,103,Tactical
ca0c20a9-ab31-48d7-bc69-9fb2e210f49e,19,Substitution,303731,2019/2020,La Liga,Eibar,Takashi Inui,Pablo Ezequiel De Blasis,103,Tactical
b3560f70-1a30-44d3-974f-5ac544d57684,19,Substitution,3773526,2020/2021,La Liga,Deportivo Alavés,Martín Aguirregabiria Padilla,Víctor Laguardia Cisneros,103,Tactical
cf9dc2d4-f0f7-4c04-b177-7f89ced7c6af,19,Substitution,3773665,2020/2021,La Liga,Osasuna,Jonathan Calleri,Ante Budimir,103,Tactical
278c93e5-1559-4e45-9285-6ae21e011e08,19,Substitution,3749431,2003/2004,Premier League,Newcastle United,Darren Ambrose,Lee Bowyer,103,Tactical
5140d13f-c54f-49cb-9408-91dfc9ac9c3c,19,Substitution,303532,2019/2020,La Liga,Leganés,Javier Eraso Goñi,Ibrahim Amadou,103,Tactical
2d3f0fbb-a4ec-4e74-82a3-f188c0dc3fcb,19,Substitution,3749274,2003/2004,Premier League,Arsenal,David Bentley,Nwankwo Christian Kanu,103,Tactical
b284c36b-6c14-45ae-ae2d-6f034726dbba,19,Substitution,3749431,2003/2004,Premier League,Newcastle United,Laurent Robert,Hugo Miguel Ferreira Gomes Viana,103,Tactical
87d83ea9-8c28-48eb-adb1-4914151e82f5,19,Substitution,3773415,2020/2021,La Liga,Cádiz,Salvador Sánchez Ponce,Iván Alejo Peralta,102,Injury
22950fb5-02da-4740-93f5-32933c52743b,19,Substitution,303493,2019/2020,La Liga,Athletic Club,Íñigo Lekue Martínez,Ander Capa Rodríguez,103,Tactical
99a1e683-9aad-41aa-987b-760daeb6e3be,19,Substitution,3773477,2020/2021,La Liga,Real Betis,Arnaldo Antonio Sanabria Ayala,Lorenzo Jesús Morón García,103,Tactical
c013bf40-668b-41a4-ab53-72e2eb25ffe3,19,Substitution,16240,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Lionel Andrés Messi Cuccittini,103,Tactical
ef0fb007-282a-48c6-a2e2-998b2e5eae03,19,Substitution,16073,2018/2019,La Liga,Atlético Madrid,Thomas Lemar,Víctor Machín Pérez,103,Tactical
72b8fa85-ce2b-4a86-b960-238068977275,19,Substitution,303493,2019/2020,La Liga,Athletic Club,Iñaki Williams Arthuer,Asier Villalibre Molina,103,Tactical
997bd09e-d7e5-43ad-aa63-4f3b79070d25,19,Substitution,3773571,2020/2021,La Liga,Real Valladolid,Óscar Plano Pedreño,Enrique Pérez Muñoz,103,Tactical
fafea6b9-8b94-4d22-bd1e-af0dd87ae035,19,Substitution,3749431,2003/2004,Premier League,Arsenal,Sylvain Wiltord,Robert Pirès,103,Tactical
418ad704-2b0d-46c6-ac63-5fa617c40e33,19,Substitution,3773372,2020/2021,La Liga,Barcelona,Sergino Dest,Ousmane Dembélé,103,Tactical
40f3e3f6-06be-4fea-9533-3e9524f3a5cf,19,Substitution,303548,2019/2020,La Liga,Mallorca,Salvador Sevilla López,Yannis Salibur,103,Tactical
32016289-7f8d-4c36-87c5-f0c59e5f22c3,19,Substitution,3773571,2020/2021,La Liga,Real Valladolid,Miguel Alfonso Herrero Javaloyas,Roque Mesa Quevedo,103,Tactical
a8a6ff19-c92d-4f5c-94c6-89eaa94fa6ff,19,Substitution,303674,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Antoine Griezmann,103,Tactical
f30563a7-f248-48ec-bc02-22d3455592bd,19,Substitution,3749431,2003/2004,Premier League,Arsenal,José Antonio Reyes Calderón,Dennis Bergkamp,103,Tactical
0e07a6e2-9144-462e-b924-f72a455a882a,19,Substitution,3773372,2020/2021,La Liga,Barcelona,Pedro González López,Sergi Roberto Carnicer,103,Tactical
fc001a05-3c89-4066-88ba-6ebb2a2cff9b,19,Substitution,303548,2019/2020,La Liga,Barcelona,Frenkie de Jong,Héctor Junior Firpo Adames,103,Tactical
a9eee16e-8469-4ebd-b502-d312ad3d365b,19,Substitution,16149,2018/2019,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
de1296f8-99ff-43f8-b72f-80c2238bf711,19,Substitution,3773585,2020/2021,La Liga,Real Madrid,José Ignacio Fernández Iglesias,Lucas Vázquez Iglesias,102,Injury
c3f8cb7b-77f4-43e8-90f5-53c851a2a4ee,19,Substitution,303548,2019/2020,La Liga,Mallorca,Ante Budimir,Abdón Prats Bastidas,103,Tactical
ffc53d4a-73d1-4995-9750-f689fe2c5b3d,19,Substitution,3773571,2020/2021,La Liga,Real Valladolid,João Pedro Neves Filipe,Fabián Ariel Orellana Valenzuela,103,Tactical
9f9b6f8a-39d5-4baa-a5f5-390040094c41,19,Substitution,303532,2019/2020,La Liga,Leganés,Jonathan Cristian Silva,Kévin Manuel Rodrigues,103,Tactical
36fbab5a-7b87-4de3-bdaa-83d26a71b878,19,Substitution,15998,2018/2019,La Liga,Barcelona,Thomas Vermaelen,Jordi Alba Ramos,103,Tactical
ba8693e3-b3e2-4574-a35d-77eeb8223877,19,Substitution,303532,2019/2020,La Liga,Leganés,Miguel Ángel Guerrero Martín,Guido Marcelo Carrillo,103,Tactical
05a323ba-8838-4dae-8d3c-b6013fab6415,19,Substitution,3773372,2020/2021,La Liga,Atlético Madrid,Thomas Lemar,Saúl Ñíguez Esclapez,103,Tactical
f24b147d-aeb8-480b-8850-5c920c00c348,19,Substitution,16317,2018/2019,La Liga,Barcelona,Nélson Cabral Semedo,Moussa Wagué,103,Tactical
6a0f3a4c-e99c-4817-9a86-931bb0e89e14,19,Substitution,15998,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Malcom Filipe Silva de Oliveira,103,Tactical
e0e62355-949c-41d0-916a-4414b9797f76,19,Substitution,303451,2019/2020,La Liga,Barcelona,Frenkie de Jong,Arturo Erasmo Vidal Pardo,103,Tactical
92ed9c3d-c6ee-47f1-b4eb-e29711ddb425,19,Substitution,3773689,2020/2021,La Liga,Villarreal,Francisco Alcácer García,Francis Joseph Coquelin,103,Tactical
afdd1659-5a23-4051-94d1-2199368c363a,19,Substitution,3773377,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Frenkie de Jong,103,Tactical
e11dd704-557c-4a6e-b3f2-4c1cb4835cc7,19,Substitution,3749276,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Fredrik Ljungberg,103,Tactical
116a5ef2-4400-43df-8ceb-ed642e45cf17,19,Substitution,303421,2019/2020,La Liga,Deportivo Alavés,Lucas Pérez Martínez,Pere Pons Riera,103,Tactical
1276a210-a929-4ae6-90ff-a34db1c7f4af,19,Substitution,3773689,2020/2021,La Liga,Villarreal,Alberto Moreno Pérez,Pervis Josué Estupiñán Tenorio,103,Tactical
b8363c5a-0e93-4a39-a861-dfb6b0c72108,19,Substitution,303421,2019/2020,La Liga,Deportivo Alavés,Oliver Burke,Luis Jesús Rioja González,103,Tactical
1da45ba7-ce7f-4179-981a-81764896d1e2,19,Substitution,16306,2018/2019,La Liga,Getafe,Dimitri Foulquier,Samuel Sáiz Alonso,103,Tactical
7afeffb6-c8d6-4d69-b995-5509bfb1e576,19,Substitution,16240,2018/2019,La Liga,Villarreal,Manuel Morlanes Ariño,Santiago Cáseres,103,Tactical
0a10217f-b48f-4084-b000-8f92f1fed88f,19,Substitution,303421,2019/2020,La Liga,Deportivo Alavés,Víctor Laguardia Cisneros,Alberto Rodríguez Baró,103,Tactical
2d57325b-bdbf-4fdf-be31-e5470546d4d6,19,Substitution,303473,2019/2020,La Liga,Barcelona,Jean-Clair Todibo,Ronald Federico Araújo da Silva,103,Tactical
50c237a3-a4f0-4725-80dc-0b5477bd8a96,19,Substitution,3749493,2003/2004,Premier League,Arsenal,Robert Pirès,Ray Parlour,103,Tactical
a3c860a2-acea-488d-84cd-0792a731e57e,19,Substitution,303707,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
4e813220-153d-4a36-99c3-ad6906107dbc,19,Substitution,303696,2019/2020,La Liga,Atlético Madrid,Yannick Ferreira Carrasco,Thomas Lemar,103,Tactical
65f78991-fa19-406d-9a39-b2f44acb572b,19,Substitution,303707,2019/2020,La Liga,Barcelona,Héctor Junior Firpo Adames,Jordi Alba Ramos,103,Tactical
55766804-d308-49ae-a42f-893de734d69d,19,Substitution,3749133,2003/2004,Premier League,Arsenal,Fredrik Ljungberg,Kolo Habib Touré,103,Tactical
c9ca0841-ac9d-47d2-b8fa-84918a69c900,19,Substitution,303696,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,Anssumane Fati,103,Tactical
375947d2-0d34-4624-b7d5-6912d3140336,19,Substitution,3749465,2003/2004,Premier League,Blackburn Rovers,Andy Todd,Markus Babbel,103,Tactical
ab90a95e-1b75-407e-a281-4dd73c1aac67,19,Substitution,3749133,2003/2004,Premier League,Arsenal,Robert Pirès,Eduardo César Daude Gaspar,103,Tactical
e80d21a5-3a75-4925-9cb0-0bc7cba2d8b7,19,Substitution,3773466,2020/2021,La Liga,Celta Vigo,José Manuel Fontán Mondragón,Néstor Alejandro Araújo Razo,102,Injury
176b3075-4187-4cd8-8503-0f90c56db9c9,19,Substitution,3749528,2003/2004,Premier League,Newcastle United,Jermaine Jenas,Shola Ameobi,103,Tactical
66e24bd5-d882-41f4-b1ef-24b3924190f6,19,Substitution,3749133,2003/2004,Premier League,Arsenal,Nwankwo Christian Kanu,Ray Parlour,103,Tactical
b88c0acb-da6a-49ec-8672-1d09cfb2743b,19,Substitution,3749448,2003/2004,Premier League,Liverpool,Emile Heskey,Milan Baroš,103,Tactical
32df7846-ece3-439a-a558-a088f9b00557,19,Substitution,3773428,2020/2021,La Liga,Cádiz,Álvaro Giménez Candela,Álvaro Negredo Sánchez,103,Tactical
c16cbefc-7c25-4946-aaeb-be7c997c44b1,19,Substitution,16095,2018/2019,La Liga,Levante UD,Emmanuel Okyere Boateng,Borja Mayoral Moya,103,Tactical
a8d2058a-de35-4174-9880-3363faf37594,19,Substitution,303696,2019/2020,La Liga,Atlético Madrid,Ángel Martín Correa,Víctor Machín Pérez,103,Tactical
276005fa-423d-4f41-a303-d9029886eae4,19,Substitution,3749631,2003/2004,Premier League,Southampton,Anders Svensson,Chris Baird,102,Injury
f9ba6179-8489-49d0-b541-a6a1c6ba6cac,19,Substitution,3773625,2020/2021,La Liga,Barcelona,Ronald Federico Araújo da Silva,Samuel Yves Umtiti,102,Injury
7ea91a57-a73e-4da5-895b-66553b8866e0,19,Substitution,303377,2019/2020,La Liga,Getafe,Jorge Molina Vidal,Ángel Luis Rodríguez Díaz,103,Tactical
85772bbf-ee85-4f56-8d3c-1cd15832c67d,19,Substitution,15973,2018/2019,La Liga,Huesca,Samuele Longo,Serdar Gürler,103,Tactical
b547687e-f282-49ba-8f98-2fc72308d11e,19,Substitution,3773625,2020/2021,La Liga,Barcelona,Ousmane Dembélé,Martin Braithwaite Christensen,103,Tactical
3c436a59-6fd4-463f-a9e5-a59c0caed6f3,19,Substitution,3749079,2003/2004,Premier League,Chelsea,Damien Duff,Joe Cole,103,Tactical
2d568848-97c5-482d-87a1-079854b7c174,19,Substitution,303493,2019/2020,La Liga,Athletic Club,Oihan Sancet Tirapu,Raúl García Escudero,103,Tactical
8b60e519-1d84-41a4-93d4-da8997d74948,19,Substitution,303377,2019/2020,La Liga,Getafe,Mathías Olivera Miramontes,Robert Kenedy Nunes do Nascimento,103,Tactical
98d00b91-b9f6-425f-bf1e-f165bf8b1905,19,Substitution,3749276,2003/2004,Premier League,Chelsea,Adrian Mutu,Jerrel Hasselbaink,103,Tactical
a1647b67-7a72-44e6-8f3d-6cd824eb8b63,19,Substitution,3749276,2003/2004,Premier League,Chelsea,"Gérémi Sorele N""Djitap Fotso",Joe Cole,103,Tactical
6fd5d85f-2b39-49a7-bbc8-0f9ac8320135,19,Substitution,3773656,2020/2021,La Liga,Barcelona,Gerard Piqué Bernabéu,Sergino Dest,102,Injury
e66eb6f5-d2e8-4e2a-a601-b757616d7abd,19,Substitution,303451,2019/2020,La Liga,Mallorca,Salvador Sevilla López,Juan Camilo Hernández Suárez,103,Tactical
69569ea9-5537-4491-babd-e858b7887fb6,19,Substitution,3773547,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,Francisco António Machado Mota de Castro Trincão,103,Tactical
ff261944-8738-4ed9-aef6-fcce053d2092,19,Substitution,16205,2018/2019,La Liga,Rayo Vallecano,Álvaro García Rivera,Adrián Embarba Blázquez,103,Tactical
c5886f40-08aa-4a58-bdaf-5ec46001c6f6,19,Substitution,16086,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Philippe Coutinho Correia,103,Tactical
9dd8526d-ca55-4218-99d7-c55b7b5919bc,19,Substitution,3773547,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia,Ousmane Dembélé,103,Tactical
d46b6464-e789-4372-ac01-90c111f7615d,19,Substitution,16215,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Nélson Cabral Semedo,103,Tactical
d94b6101-5595-4bff-ad12-6bbdc105e91e,19,Substitution,3749465,2003/2004,Premier League,Arsenal,Robert Pirès,Pascal Cygan,103,Tactical
6c478c3f-5251-44ab-b031-7876ad3e13d5,19,Substitution,16205,2018/2019,La Liga,Barcelona,Philippe Coutinho Correia,Ivan Rakitić,103,Tactical
93fc3dc1-40f7-445a-b6a2-8bd0792c12f2,19,Substitution,3773625,2020/2021,La Liga,Sevilla,Diego Carlos Santos Silva,Karim Rekik,103,Tactical
6f32ddbe-01cf-44e0-8303-63fe5a190c60,19,Substitution,3773547,2020/2021,La Liga,Barcelona,Sergino Dest,Héctor Junior Firpo Adames,103,Tactical
a288b185-e10f-4b90-b83c-4d5272c6a24f,19,Substitution,16275,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,Arthur Henrique Ramos de Oliveira Melo,103,Tactical
26d74cf6-6583-485a-ab59-ebd4f14d9c3a,19,Substitution,3773625,2020/2021,La Liga,Sevilla,Alejandro Darío Gómez,Jesús Joaquín Fernández Sáez de la Torre,103,Tactical
54a4991c-0a2c-474e-84e2-c72dab4898a6,19,Substitution,16265,2018/2019,La Liga,Real Sociedad,Juan Miguel Jiménez López,Sandro Ramírez Castillo,103,Tactical
9112e2ec-f045-44c0-b3b2-4775bfe6d9f1,19,Substitution,3749257,2003/2004,Premier League,Leicester City,Paul Dickov,Trevor Benjamin,103,Tactical
0e6e6b38-ad6b-4288-a6c7-0f00df123dae,19,Substitution,3773625,2020/2021,La Liga,Sevilla,Munir El Haddadi Mohamed,Youssef En-Nesyri,103,Tactical
e4de6520-2d58-498c-93fb-c1584e5f041c,19,Substitution,16265,2018/2019,La Liga,Real Sociedad,Diego Javier Llorente Ríos,Ander Barrenetxea Muguruza,103,Tactical
30022b7f-2a3f-4f8f-8c8d-058a1d0dd6d2,19,Substitution,3773387,2020/2021,La Liga,Barcelona,Sergi Roberto Carnicer,Ricard Puig Martí,103,Tactical
8b6dd6b9-72f8-43b6-904a-0fe3311b3e90,19,Substitution,16109,2018/2019,La Liga,Celta Vigo,Sofiane Boufal,Pione Sisto Ifolo Emirmija,103,Tactical
daa7cb3e-3698-4f86-a018-9b890b8a53a8,19,Substitution,3749296,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Sylvain Wiltord,103,Tactical
1c6b4c96-ee31-449d-9aed-399e350b7eb6,19,Substitution,3773526,2020/2021,La Liga,Deportivo Alavés,José Luis Sanmartín Mato,Deyverson Brum Silva Acosta,103,Tactical
5ce7debb-0933-4a62-9b3f-e4f7e4111e96,19,Substitution,16275,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Lionel Andrés Messi Cuccittini,103,Tactical
b55fcda5-90af-4473-bcdd-ba631a653d91,19,Substitution,3749631,2003/2004,Premier League,Southampton,Chris Baird,James Beattie,103,Tactical
fcf957d2-f172-4d05-8333-62d88398f77d,19,Substitution,303696,2019/2020,La Liga,Barcelona,Arturo Erasmo Vidal Pardo,Antoine Griezmann,103,Tactical
d54266b6-d2d2-4ba5-8a2e-0d2dd45cc5f3,19,Substitution,3773526,2020/2021,La Liga,Deportivo Alavés,Lucas Pérez Martínez,Borja Sainz Eguskiza,103,Tactical
babfc0b9-39c5-46ea-bc4b-7a038ad844b2,19,Substitution,3773665,2020/2021,La Liga,Barcelona,Pedro González López,Ricard Puig Martí,103,Tactical
1438a118-c08f-4331-9415-c6e2f14dfd6a,19,Substitution,3773526,2020/2021,La Liga,Barcelona,Antoine Griezmann,Ousmane Dembélé,103,Tactical
a143cf18-5c2a-4e8d-bda4-8be8c624be75,19,Substitution,3773403,2020/2021,La Liga,Athletic Club,Iñaki Williams Arthuer,Asier Villalibre Molina,103,Tactical
70ff335a-f8c2-4ef1-bbe3-9774495f0864,19,Substitution,16182,2018/2019,La Liga,Barcelona,Carles Aleña Castillo,Ivan Rakitić,103,Tactical
e84d1f3f-f3f0-44a9-b57a-f8429cf87bf8,19,Substitution,3773631,2020/2021,La Liga,Barcelona,Martin Braithwaite Christensen,Pedro González López,103,Tactical
f87473dd-5824-453c-8636-f0fa0e7be36e,19,Substitution,3773665,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,Héctor Junior Firpo Adames,102,Injury
f7a1df0a-d2b0-48f3-b57b-133d217880fb,19,Substitution,3773403,2020/2021,La Liga,Athletic Club,Ander Capa Rodríguez,Íñigo Lekue Martínez,103,Tactical
dd55dbf1-7dff-4d5f-b6b9-92a2639a32f2,19,Substitution,16182,2018/2019,La Liga,Real Valladolid,Laureano Antonio Villa Suárez,Stiven Ricardo Plaza Castillo,102,Injury
eaf96561-abd0-4dd9-93f4-d9d6ac07a007,19,Substitution,3773497,2020/2021,La Liga,Barcelona,Sergino Dest,Antoine Griezmann,103,Tactical
819bbef5-00d4-4d75-b8e3-0db9b1167715,19,Substitution,15956,2018/2019,La Liga,Barcelona,Luis Alberto Suárez Díaz,Munir El Haddadi Mohamed,103,Tactical
3e52300c-7d97-42d2-a37c-decf27d4b009,19,Substitution,16136,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Malcom Filipe Silva de Oliveira,102,Injury
db87e247-5653-4656-a796-3d0417b9f61d,19,Substitution,3749552,2003/2004,Premier League,Arsenal,Dennis Bergkamp,Eduardo César Daude Gaspar,103,Tactical
a099cbef-7249-4edb-814c-b1faedcbfe56,19,Substitution,3773403,2020/2021,La Liga,Barcelona,Antoine Griezmann,Clément Lenglet,103,Tactical
7ec148b0-140e-4b63-8a0a-8ab1d6e9d661,19,Substitution,303600,2019/2020,La Liga,Barcelona,Frenkie de Jong,Ivan Rakitić,103,Tactical
57d28099-8e63-486e-b56d-2b326901c288,19,Substitution,303700,2019/2020,La Liga,Eibar,Pedro León Sánchez Gil,Eduardo Expósito Jaén,103,Tactical
0dc8408e-7d72-429d-bb35-8d22d27f8075,19,Substitution,3749631,2003/2004,Premier League,Southampton,Graeme Le Saux,Marians Pahars,103,Tactical
687f6131-f971-4237-99b3-6587e807fb5c,19,Substitution,3749153,2003/2004,Premier League,Arsenal,Jérémie Aliadière,Nwankwo Christian Kanu,103,Tactical
b3622a5c-8521-45da-86f9-aa5190b6b1b7,19,Substitution,16120,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Carles Aleña Castillo,103,Tactical
98b55bb6-2405-4776-8f4d-ae77fac37fd8,19,Substitution,3773466,2020/2021,La Liga,Barcelona,Philippe Coutinho Correia,Pedro González López,103,Tactical
8824fcc0-d642-4cfd-9a9d-0645b749adcc,19,Substitution,3773457,2020/2021,La Liga,Celta Vigo,Iago Aspas Juncal,Miguel Baeza Pérez,103,Tactical
06970d56-c470-496e-a212-f644cc3fa69f,19,Substitution,3749153,2003/2004,Premier League,Middlesbrough,Ugo Ehiogu,Chris Riggott,103,Tactical
7f2cda12-e101-4345-a949-370de0b6a3d8,19,Substitution,3773466,2020/2021,La Liga,Barcelona,Anssumane Fati,Francisco António Machado Mota de Castro Trincão,103,Tactical
96661fbe-4162-4203-a1e0-325fadf784f5,19,Substitution,3773552,2020/2021,La Liga,Barcelona,Sergino Dest,Óscar Mingueza García,103,Tactical
a92a1430-3daa-4d19-a832-6f8b0f6bd39b,19,Substitution,303487,2019/2020,La Liga,Barcelona,Anssumane Fati,Ousmane Dembélé,103,Tactical
86fd9290-0e71-4d08-b8be-7739f05026e9,19,Substitution,3773552,2020/2021,La Liga,Barcelona,Sergio Busquets i Burgos,Miralem Pjanić,103,Tactical
d3faee54-5e81-41f8-ad15-de9a571b3dd8,19,Substitution,16205,2018/2019,La Liga,Barcelona,Arthur Henrique Ramos de Oliveira Melo,Ousmane Dembélé,103,Tactical
0406eb4e-2f2c-4910-8518-5ff6b0a0eb22,19,Substitution,303430,2019/2020,La Liga,Villarreal,Gerard Moreno Balaguero,Moisés Gómez Bordonado,103,Tactical
168096c2-5d66-4094-8351-512b5ec0f11b,19,Substitution,303470,2019/2020,La Liga,Real Madrid,Francisco Román Alarcón Suárez,Luka Modrić,103,Tactical
700bf6e8-941c-4536-84d1-0efd2274c78b,19,Substitution,15986,2018/2019,La Liga,Girona,Aleix García Serrano,Borja García Freire,103,Tactical
45ecc9f0-44fc-47e6-b525-fa0241ba5e0f,19,Substitution,16306,2018/2019,La Liga,Getafe,Ángel Luis Rodríguez Díaz,Hugo Duro Perales,103,Tactical
088a4663-7940-4749-a244-c7ebd21e1742,19,Substitution,3773387,2020/2021,La Liga,Levante UD,Enis Bardhi,Daniel Gómez Alcón,103,Tactical
4c0aaafc-6b93-418d-9f5f-0078262bef97,19,Substitution,303524,2019/2020,La Liga,Barcelona,Gerard Piqué Bernabéu,Samuel Yves Umtiti,102,Injury
cc157bac-9e1c-47c7-904b-751b77afda43,19,Substitution,3749296,2003/2004,Premier League,Portsmouth,Teddy Sheringham,Tim Sherwood,103,Tactical
75e31285-4748-4fa3-8df8-29da87d78432,19,Substitution,15986,2018/2019,La Liga,Barcelona,Ousmane Dembélé,Samuel Yves Umtiti,103,Tactical
080dc260-ed31-44cf-a2d2-a0041c969e7b,19,Substitution,16306,2018/2019,La Liga,Getafe,Gaku Shibasaki,Francisco Portillo Soler,103,Tactical
4a941d5c-01f5-44be-ae98-415bfcbf36d9,19,Substitution,3773387,2020/2021,La Liga,Levante UD,Óscar Esau Duarte Gaitán,Mickaël Malsa,103,Tactical
e7802590-fe07-4a7a-b318-35f61066a4bf,19,Substitution,303674,2019/2020,La Liga,Sevilla,Lucas Ariel Ocampos,Franco Damián Vázquez,103,Tactical
d5d1ce64-ac25-4060-b2b6-a8a8f0230ed5,19,Substitution,16086,2018/2019,La Liga,Espanyol,Sergi Darder Moll,Esteban Félix Granero Molina,103,Tactical
6fa8c6f1-748a-45bf-b47b-3b26f9bae5a9,19,Substitution,3773585,2020/2021,La Liga,Real Madrid,Federico Santiago Valverde Dipetta,Luka Modrić,102,Injury
00ff3ac0-d00e-490d-b362-83efe08fd74d,19,Substitution,3773585,2020/2021,La Liga,Barcelona,Jordi Alba Ramos,Martin Braithwaite Christensen,103,Tactical
9f492427-a1bc-4361-8500-ce3e126960be,19,Substitution,303532,2019/2020,La Liga,Barcelona,Sergio Busquets i Burgos,Arturo Erasmo Vidal Pardo,103,Tactical
ad8b0cd8-a672-46b7-9d75-fb0a52e7037a,19,Substitution,3773672,2020/2021,La Liga,Sevilla,Joan Jordán Moreno,Óliver Torres Muñoz,103,Tactical
3fd2251c-3a72-4ec1-970e-c8cb53db7d7e,19,Substitution,3773672,2020/2021,La Liga,Sevilla,Luuk de Jong,Carlos Fernández Luna,103,Tactical
e4b09f92-9ba3-45f3-81aa-a5a9f02ceec4,19,Substitution,16289,2018/2019,La Liga,Levante UD,Moses Daddy-Ajala Simon,José Luis Morales Nogales,103,Tactical
9ad6fd11-5eea-42e7-b267-2e5f9124cd62,19,Substitution,16173,2018/2019,La Liga,Athletic Club,Iñaki Williams Arthuer,Kenan Kodro,103,Tactical
e10b9e14-3464-4b8c-836d-d7053d6fc874,19,Substitution,3773625,2020/2021,La Liga,Barcelona,Pedro González López,Moriba Kourouma Kourouma,102,Injury
22bd4be3-368e-4c37-b158-1223bf8be4f1,19,Substitution,3773547,2020/2021,La Liga,Barcelona,Clément Lenglet,Carles Aleña Castillo,103,Tactical
c95553b6-0279-4ca2-b59c-3e34c327b59e,19,Substitution,16056,2018/2019,La Liga,Barcelona,Sergio Busquets i Burgos,Carles Aleña Castillo,103,Tactical
b4fef73f-d250-46b8-ad25-881c29c24238,19,Substitution,3773656,2020/2021,La Liga,Barcelona,Antoine Griezmann,Francisco António Machado Mota de Castro Trincão,103,Tactical
dcf64f94-7caa-4879-8e2f-a52d3c18d3c3,19,Substitution,303479,2019/2020,La Liga,Real Sociedad,Ander Barrenetxea Muguruza,Mikel Oyarzabal Ugarte,103,Tactical
09d5936d-3344-4255-879b-0f9e726e1d8c,19,Substitution,3773593,2020/2021,La Liga,Villarreal,Francisco Alcácer García,Vicente Iborra De La Fuente,103,Tactical
d9a9c66f-c75d-4c99-a68c-e09618f224c2,19,Substitution,3773656,2020/2021,La Liga,Barcelona,Miralem Pjanić,Martin Braithwaite Christensen,103,Tactical
